0.470586 3.72556e-11 1621898
0.471895 3.63039e-11 1636442
0.473204 3.49387e-11 1638286
0.474513 3.39368e-11 1654834
0.475822 3.28328e-11 1660034
0.477131 3.16826e-11 1667922
0.478440 3.07809e-11 1683638
0.479749 2.95431e-11 1681314
0.481058 2.88563e-11 1701986
0.482367 2.78174e-11 1703798
0.483676 2.70629e-11 1720770
0.484985 2.605e-11 1721458
0.486294 2.52976e-11 1732186
0.487603 2.46089e-11 1745318
0.488912 2.38567e-11 1754466
0.490221 2.31191e-11 1763186
0.491530 2.24379e-11 1771598
0.492839 2.17474e-11 1776426
0.494148 2.12231e-11 1796066
0.495457 2.0559e-11 1797030
0.496766 2.00111e-11 1811762
0.498075 1.94073e-11 1817226
